video_id,artist_name,title,published_at,view_count,like_count,comment_count,has_call2go,call2go_type,call2go_source,video_call2go,channel_call2go,is_auto_generated,is_oac_channel
HT9JxSgXE2s,Murilo Huff,#DEIXAEU 😅😅,2026-02-19T17:43:59Z,45760,1824,12,1,link_direto,canal,nenhum,link_direto,0,0
BmrO3umprrM,Murilo Huff,SAUDADE ESTRANHA tá chegaaaaando!!!,2026-02-19T13:00:00Z,22598,1009,34,1,link_direto,canal,nenhum,link_direto,0,0
khn8HqQW7bg,Murilo Huff,DEIXA EUUUU 😂,2026-02-18T13:05:19Z,19396,189,10,1,link_direto,canal,nenhum,link_direto,0,0
Q_Z1-WYLuAg,Murilo Huff,"Deixa Eu Remix - Murilo Huff, Rick Rastro, Jirayauai, FELPE feat Mc Lekão",2026-02-11T21:59:11Z,14429953,3998,1668,1,link_direto,canal,nenhum,link_direto,0,0
xCxOMqshfqw,Murilo Huff,e é isso que dá…ser o cover de alguém…😮‍💨,2026-02-09T15:20:16Z,9666,339,20,1,link_direto,canal,nenhum,link_direto,0,0
AN5TVKGKCUg,Murilo Huff,"antes que alguém lhe conte a verdade, eu mesmo abro o jogo 🎶🎶 #aovivaobarretos",2026-01-28T20:47:57Z,33400,1337,21,1,link_direto,canal,nenhum,link_direto,0,0
oLuu7Ox-zos,Murilo Huff,eu já tenho compromisso… 👀,2026-01-28T15:04:01Z,48398,972,15,1,link_direto,canal,nenhum,link_direto,0,0
V9ef-BCZDtM,Murilo Huff,Murilo Huff só para baixinhos 😂♥️ #deixaeu,2026-01-27T15:17:12Z,7680,200,12,1,link_direto,canal,nenhum,link_direto,0,0
PzMcvwURpTE,Murilo Huff,Seeextou! Dê alguma coisa aí pra eu beber 👀🍻 #aovivaobarretos,2026-01-23T15:36:24Z,16651,503,14,1,link_direto,canal,nenhum,link_direto,0,0
QkZO3_sn21A,Murilo Huff,obrigado ​⁠@bigbrotherbrasil ♥️,2026-01-22T14:56:47Z,103576,2046,65,1,link_direto,canal,nenhum,link_direto,0,0
tnCCJO9xMxM,Murilo Huff,com mais alguém é assim também? 👀😂 #deixaeu,2026-01-17T15:32:44Z,280505,2200,17,1,link_direto,canal,nenhum,link_direto,0,0
1fD8DU215o0,Murilo Huff,"Lyric Deixa Eu Remix - Murilo Huff, Rick Rastro, Jirayauai, Felpe feat Mc Lekão",2026-01-15T23:57:47Z,3310572,1960,617,1,link_direto,canal,nenhum,link_direto,0,0
hBLIuOZmzYU,Murilo Huff,Uma Ex no navio do meu irmão @Wesley Safadão 🛳️ 🙏,2026-01-15T15:20:21Z,16201,385,18,1,link_direto,canal,nenhum,link_direto,0,0
afrUtSnKJ70,Murilo Huff,eu entrei sem colete numa guerra de beijo cruzado 😮‍💨📻 #aovivaobarretos,2026-01-07T20:44:57Z,10670,292,15,1,link_direto,canal,nenhum,link_direto,0,0
xAjh8kvJYok,Murilo Huff,mais alguém aí também é assim? 👀😂 #DEIXAEU,2026-01-07T12:24:19Z,81208,1098,18,1,link_direto,canal,nenhum,link_direto,0,0
8cWBPC6zYeM,Murilo Huff,"esse amor passou TODOS os limites, eu tô precisando desabafar 😮‍💨😮‍💨 #aovivaobarretos",2026-01-06T15:04:25Z,14580,299,10,1,link_direto,canal,nenhum,link_direto,0,0
Fc0cIysyM7Q,Murilo Huff,"ah, eu adoro amar vc!!",2026-01-06T12:44:00Z,105555,942,11,1,link_direto,canal,nenhum,link_direto,0,0
DtD_yFdysMs,Murilo Huff,"vou choraaaar, desculpe mas eu vou chorar 🎵🎵 #aovivaobarretos #aovivao",2026-01-06T03:00:28Z,6882,244,11,1,link_direto,canal,nenhum,link_direto,0,0
aPCMLYNOVVY,Murilo Huff,"Sei lá o que te dá, não quer meu calor 😮‍💨🎶 #aovivaobarretos",2026-01-05T18:08:05Z,13279,329,15,1,link_direto,canal,nenhum,link_direto,0,0
oyhBZ-L0AO4,Murilo Huff,AO VIVÃO no duetinho com meu irmao @matheusbarcelos.prod 📻,2026-01-05T13:50:12Z,9221,233,13,1,link_direto,canal,nenhum,link_direto,0,0
TzuVdshgst4,Murilo Huff,DEIXA EUUUU 😅,2025-12-28T15:51:54Z,52629,960,15,1,link_direto,canal,nenhum,link_direto,0,0
EuU_1VTNvko,Murilo Huff,já colocou a playlist do Ao Vivão pra tocar aí? 📻 #aovivaobarretos,2025-12-27T22:18:34Z,12716,339,6,1,link_direto,canal,nenhum,link_direto,0,0
EAk2zbWiCVg,Murilo Huff,"sábado, quase 12h, já tá podendo? 👀 #aovivaobarretos",2025-12-27T13:52:11Z,15466,414,20,1,link_direto,canal,nenhum,link_direto,0,0
MdSU_dsS_1Y,Veigh,Perdoe-me por ser um astro (interlúdio),2025-06-27T00:04:42Z,715120,5543,36,0,nenhum,nenhum,nenhum,nenhum,1,1
gLceQuYwVjU,Veigh,Amor Fictício,2025-06-27T00:04:13Z,661324,4730,59,0,nenhum,nenhum,nenhum,nenhum,1,1
lPtC-S7-5r8,Veigh,Artista Genérico,2025-06-27T00:04:07Z,12133392,108626,467,0,nenhum,nenhum,nenhum,nenhum,1,1
O4qwEhlmxMs,Veigh,Reuniões comigo mesmo,2025-06-27T00:04:06Z,1293601,11637,51,0,nenhum,nenhum,nenhum,nenhum,1,1
CzvgAbH5KUU,Veigh,Ausência,2025-06-27T00:04:05Z,1643606,12387,56,0,nenhum,nenhum,nenhum,nenhum,1,1
Rl7s3QlfN1w,Veigh,Talvez você precise de mim,2025-06-27T00:03:57Z,14362160,124180,366,0,nenhum,nenhum,nenhum,nenhum,1,1
KGUw-0pv5qA,Veigh,Hiperfoco,2025-06-27T00:03:35Z,1746472,12613,53,0,nenhum,nenhum,nenhum,nenhum,1,1
0GlVPjj9Mx8,Veigh,Sangue do Cordeiro,2025-06-27T00:03:34Z,590300,3884,30,0,nenhum,nenhum,nenhum,nenhum,1,1
4iFIdQJbTJ0,Veigh,Dono da Verdade,2025-06-27T00:03:24Z,1146598,6956,26,0,nenhum,nenhum,nenhum,nenhum,1,1
CCQhLXv4zhw,Veigh,Influencie,2025-06-27T00:02:53Z,1228349,7915,32,0,nenhum,nenhum,nenhum,nenhum,1,1
KnCKTQmMPM0,Veigh,Mônaco Freestyle,2025-06-27T00:02:31Z,558868,4024,18,0,nenhum,nenhum,nenhum,nenhum,1,1
9bYK8Q_GisY,Veigh,Belieber,2025-06-27T00:02:22Z,1084006,7458,42,0,nenhum,nenhum,nenhum,nenhum,1,1
K0xytmtlF3k,Veigh,Visões,2025-06-27T00:01:53Z,1306557,8132,34,0,nenhum,nenhum,nenhum,nenhum,1,1
XmptAFIt-cg,Veigh,Indiretas com a voz,2025-06-27T00:01:20Z,1376241,9700,43,0,nenhum,nenhum,nenhum,nenhum,1,1
cTV-2GjMnng,Veigh,Taylor,2025-06-27T00:01:13Z,692440,4908,20,0,nenhum,nenhum,nenhum,nenhum,1,1
1Jv5MOqc4NE,Veigh,Filho da Promessa,2025-06-27T00:01:06Z,978832,7228,48,0,nenhum,nenhum,nenhum,nenhum,1,1
oxUoJy330Y0,Veigh,Movimento,2025-05-02T15:58:00Z,585753,7931,133,0,nenhum,nenhum,nenhum,nenhum,1,1
r3ZJEMdCURM,Veigh,Taylor,2025-04-30T23:03:34Z,1470214,12668,75,0,nenhum,nenhum,nenhum,nenhum,1,1
JLvOgOiz6oI,Veigh,Mônaco Freestyle,2025-02-25T23:01:40Z,2784038,16717,39,0,nenhum,nenhum,nenhum,nenhum,1,1
IdKf9bdUwfg,Veigh,Figura Pública,2024-11-21T23:02:49Z,1012193,7447,26,0,nenhum,nenhum,nenhum,nenhum,1,1
yPc_ZggHGAo,Veigh,Nois é Nois,2024-03-14T10:00:58Z,2233721,16254,44,0,nenhum,nenhum,nenhum,nenhum,1,1
UaqAKisI4KQ,Veigh,Invisível pt.2,2023-10-08T04:01:50Z,9494499,57168,148,0,nenhum,nenhum,nenhum,nenhum,1,1
YgJN7__UwFw,Veigh,O Justo Não Treme,2023-09-05T07:57:28Z,105144,1313,27,0,nenhum,nenhum,nenhum,nenhum,1,1
5A8619VePxU,Veigh,Bolsa de Ombro,2023-07-21T14:05:25Z,401704,2682,0,0,nenhum,nenhum,nenhum,nenhum,1,1
WEESaE9x070,Veigh,Tendenciosa,2023-07-18T15:50:10Z,889295,5145,8,0,nenhum,nenhum,nenhum,nenhum,1,1
jpb4NY64tII,Veigh,Tendenciosa,2023-05-19T04:04:59Z,4769192,35250,378,0,nenhum,nenhum,nenhum,nenhum,1,1
AZBdN3yBjcA,Veigh,Novo Balanço,2023-05-19T04:03:39Z,42811956,306553,1299,0,nenhum,nenhum,nenhum,nenhum,1,1
cPM_Nv_vU6w,Veigh,Hora Errada,2023-05-19T04:03:27Z,9155516,57651,216,0,nenhum,nenhum,nenhum,nenhum,1,1
cdCmd2u1gL4,Veigh,Devolve as Correntes / Invisível,2023-05-19T04:03:07Z,5609579,41520,185,0,nenhum,nenhum,nenhum,nenhum,1,1
N2HjGFi6Y-M,Veigh,Clickbait,2023-05-19T04:02:50Z,9841748,57524,136,0,nenhum,nenhum,nenhum,nenhum,1,1
DInMXykFBQE,Veigh,Turma do Bairro (Interlúdio),2023-05-19T04:02:48Z,2275655,17493,165,0,nenhum,nenhum,nenhum,nenhum,1,1
rdxta8hlisE,Veigh,Engana Dizendo Que Ama,2023-05-19T04:02:19Z,54462781,344910,938,0,nenhum,nenhum,nenhum,nenhum,1,1
mXa4jowK9hc,Veigh,Detalhes,2023-05-19T04:01:30Z,6860947,39529,171,0,nenhum,nenhum,nenhum,nenhum,1,1
0QH1YjDjs8U,Veigh,Bolsa de Ombro,2023-05-19T04:01:11Z,4804946,35331,211,0,nenhum,nenhum,nenhum,nenhum,1,1
E1E29mQlsIM,Veigh,Clickbait,2023-04-27T10:02:11Z,3542562,54363,808,0,nenhum,nenhum,nenhum,nenhum,1,1
XJ1XcdZ02tA,Veigh,Prazeres da Vida Noturna,2023-02-16T10:02:47Z,3532599,32312,57,0,nenhum,nenhum,nenhum,nenhum,1,1
KxsIIr2S1ZE,Veigh,Champagne,2022-11-17T10:10:00Z,1634995,13640,17,0,nenhum,nenhum,nenhum,nenhum,1,1
-T9B4uUAWZI,Veigh,Luxo No Morro,2022-11-17T10:09:22Z,2088364,18920,19,0,nenhum,nenhum,nenhum,nenhum,1,1
tTI3eV8Q9iw,Veigh,Mandraka,2022-11-17T10:09:06Z,9959956,79387,115,0,nenhum,nenhum,nenhum,nenhum,1,1
TBNbq9cuHSU,Veigh,Perdoa Por Tudo Vida,2022-11-17T10:08:49Z,16880628,133627,145,0,nenhum,nenhum,nenhum,nenhum,1,1
j5AgvIHPVKM,Veigh,Favelinha,2022-11-17T10:08:29Z,867007,7905,8,0,nenhum,nenhum,nenhum,nenhum,1,1
PJGddEknplo,Veigh,Pelo Momento,2022-11-17T10:08:07Z,2863349,13774,19,0,nenhum,nenhum,nenhum,nenhum,1,1
Oozr7pwG5gA,Veigh,Bandana 2,2022-11-17T10:07:04Z,2710181,20453,35,0,nenhum,nenhum,nenhum,nenhum,1,1
6ESEUT4CrqI,Veigh,7 da Sorte,2022-11-17T10:07:01Z,3310105,23603,24,0,nenhum,nenhum,nenhum,nenhum,1,1
9L8lwbVkgZY,Veigh,Londres Freestyle (Bônus),2022-11-17T10:06:38Z,2246581,13075,29,0,nenhum,nenhum,nenhum,nenhum,1,1
SLxQB3_douQ,Veigh,Chapa Quente,2022-11-17T10:05:52Z,1345862,10428,19,0,nenhum,nenhum,nenhum,nenhum,1,1
y-_3QWO-xKI,Veigh,Jeito Bandido,2022-11-17T10:05:45Z,4295548,32922,31,0,nenhum,nenhum,nenhum,nenhum,1,1
2i2h9Hw9Ddw,Veigh,Orações,2022-11-17T10:05:24Z,3403802,24118,31,0,nenhum,nenhum,nenhum,nenhum,1,1
vcIDkDZwhk4,Veigh,Mil Maneiras,2022-11-17T10:05:09Z,4016196,38302,32,0,nenhum,nenhum,nenhum,nenhum,1,1
JBFWLZFH9FM,Veigh,6AM NA COHAB - interlúdio,2022-11-17T10:04:30Z,1370538,11737,15,0,nenhum,nenhum,nenhum,nenhum,1,1
